state,county,candidate,party,total_votes,won
Virginia,Wythe County,Joe Biden,DEM,3143,False
Virginia,York County,Donald Trump,REP,20241,True
Virginia,York County,Joe Biden,DEM,17683,False
Virginia,Alexandria city,Joe Biden,DEM,66240,True
Virginia,Alexandria city,Donald Trump,REP,14544,False
Virginia,Bristol city,Donald Trump,REP,5347,True
Virginia,Bristol city,Joe Biden,DEM,2313,False
Virginia,Buena Vista city,Donald Trump,REP,1863,True
Virginia,Buena Vista city,Joe Biden,DEM,825,False
Virginia,Charlottesville city,Joe Biden,DEM,20696,True
Virginia,Charlottesville city,Donald Trump,REP,3094,False
Virginia,Chesapeake city,Joe Biden,DEM,66377,True
Virginia,Chesapeake city,Donald Trump,REP,58180,False
Virginia,Colonial Heights city,Donald Trump,REP,6007,True
Virginia,Colonial Heights city,Joe Biden,DEM,2972,False
Virginia,Covington city,Donald Trump,REP,1580,True
Virginia,Covington city,Joe Biden,DEM,964,False
Virginia,Danville city,Joe Biden,DEM,11710,True
Virginia,Danville city,Donald Trump,REP,7428,False
Virginia,Emporia city,Joe Biden,DEM,1612,True
Virginia,Emporia city,Donald Trump,REP,754,False
Virginia,Fairfax city,Joe Biden,DEM,9174,True
Virginia,Fairfax city,Donald Trump,REP,4007,False
Virginia,Falls Church city,Joe Biden,DEM,7146,True
Virginia,Falls Church city,Donald Trump,REP,1490,False
Virginia,Franklin city,Joe Biden,DEM,2525,True
Virginia,Franklin city,Donald Trump,REP,1487,False
Virginia,Fredericksburg city,Joe Biden,DEM,8517,True
Virginia,Fredericksburg city,Donald Trump,REP,4037,False
Virginia,Galax city,Donald Trump,REP,1838,True
Virginia,Galax city,Joe Biden,DEM,777,False
Virginia,Hampton city,Joe Biden,DEM,46220,True
Virginia,Hampton city,Donald Trump,REP,18430,False
Virginia,Harrisonburg city,Joe Biden,DEM,11022,True
Virginia,Harrisonburg city,Donald Trump,REP,5591,False
Virginia,Hopewell city,Joe Biden,DEM,5430,True
Virginia,Hopewell city,Donald Trump,REP,4020,False
Virginia,Lexington city,Joe Biden,DEM,1791,True
Virginia,Lexington city,Donald Trump,REP,906,False
Virginia,Lynchburg city,Joe Biden,DEM,18048,True
Virginia,Lynchburg city,Donald Trump,REP,17097,False
Virginia,Manassas city,Joe Biden,DEM,10356,True
Virginia,Manassas city,Donald Trump,REP,6256,False
Virginia,Manassas Park city,Joe Biden,DEM,3992,True
Virginia,Manassas Park city,Donald Trump,REP,1979,False
Virginia,Martinsville city,Joe Biden,DEM,3766,True
Virginia,Martinsville city,Donald Trump,REP,2165,False
Virginia,Newport News city,Joe Biden,DEM,53099,True
Virginia,Newport News city,Donald Trump,REP,26377,False
Virginia,Norfolk city,Joe Biden,DEM,64440,True
Virginia,Norfolk city,Donald Trump,REP,23443,False
Virginia,Norton city,Donald Trump,REP,1109,True
Virginia,Norton city,Joe Biden,DEM,464,False
Virginia,Petersburg city,Joe Biden,DEM,12389,True
Virginia,Petersburg city,Donald Trump,REP,1584,False
Virginia,Poquoson city,Donald Trump,REP,5605,True
Virginia,Poquoson city,Joe Biden,DEM,2054,False
Virginia,Portsmouth city,Joe Biden,DEM,30948,True
Virginia,Portsmouth city,Donald Trump,REP,12755,False
Virginia,Radford city,Joe Biden,DEM,3358,True
Virginia,Radford city,Donald Trump,REP,2786,False
Virginia,Richmond city,Joe Biden,DEM,92175,True
Virginia,Richmond city,Donald Trump,REP,16603,False
Virginia,Roanoke city,Joe Biden,DEM,26773,True
Virginia,Roanoke city,Donald Trump,REP,15607,False
Virginia,Salem city,Donald Trump,REP,7683,True
Virginia,Salem city,Joe Biden,DEM,5148,False
Virginia,Staunton city,Joe Biden,DEM,6981,True
Virginia,Staunton city,Donald Trump,REP,5695,False
Virginia,Suffolk city,Joe Biden,DEM,28676,True
Virginia,Suffolk city,Donald Trump,REP,20082,False
Virginia,Virginia Beach city,Joe Biden,DEM,117393,True
Virginia,Virginia Beach city,Donald Trump,REP,105087,False
Virginia,Waynesboro city,Donald Trump,REP,5507,True
Virginia,Waynesboro city,Joe Biden,DEM,4961,False
Virginia,Williamsburg city,Joe Biden,DEM,4790,True
Virginia,Williamsburg city,Donald Trump,REP,1963,False
Virginia,Winchester city,Joe Biden,DEM,6610,True
Virginia,Winchester city,Donald Trump,REP,5221,False
Washington,Adams County,Donald Trump,REP,3907,True
Washington,Adams County,Joe Biden,DEM,1814,False
Washington,Asotin County,Donald Trump,REP,7319,True
Washington,Asotin County,Joe Biden,DEM,4250,False
Washington,Benton County,Donald Trump,REP,60365,True
Washington,Benton County,Joe Biden,DEM,38706,False
Washington,Chelan County,Donald Trump,REP,22746,True
Washington,Chelan County,Joe Biden,DEM,19349,False
Washington,Clallam County,Joe Biden,DEM,24721,True
Washington,Clallam County,Donald Trump,REP,23062,False
Washington,Clark County,Joe Biden,DEM,140324,True
Washington,Clark County,Donald Trump,REP,126303,False
Washington,Columbia County,Donald Trump,REP,1754,True
Washington,Columbia County,Joe Biden,DEM,668,False
Washington,Cowlitz County,Donald Trump,REP,34424,True
Washington,Cowlitz County,Joe Biden,DEM,23938,False
Washington,Douglas County,Donald Trump,REP,12955,True
Washington,Douglas County,Joe Biden,DEM,7811,False
Washington,Ferry County,Donald Trump,REP,2771,True
Washington,Ferry County,Joe Biden,DEM,1486,False
Washington,Franklin County,Donald Trump,REP,18039,True
Washington,Franklin County,Joe Biden,DEM,13340,False
Washington,Garfield County,Donald Trump,REP,1069,True
Washington,Garfield County,Joe Biden,DEM,366,False
Washington,Grant County,Donald Trump,REP,24764,True
Washington,Grant County,Joe Biden,DEM,11819,False
Washington,Grays Harbor County,Donald Trump,REP,19877,True
Washington,Grays Harbor County,Joe Biden,DEM,17354,False
Washington,Island County,Joe Biden,DEM,29213,True
Washington,Island County,Donald Trump,REP,22746,False
Washington,Jefferson County,Joe Biden,DEM,17204,True
Washington,Jefferson County,Donald Trump,REP,6931,False
Washington,King County,Joe Biden,DEM,907310,True
Washington,King County,Donald Trump,REP,269167,False
Washington,Kitsap County,Joe Biden,DEM,90277,True
Washington,Kitsap County,Donald Trump,REP,61563,False
Washington,Kittitas County,Donald Trump,REP,14105,True
Washington,Kittitas County,Joe Biden,DEM,11421,False
Washington,Klickitat County,Donald Trump,REP,7237,True
Washington,Klickitat County,Joe Biden,DEM,5959,False
Washington,Lewis County,Donald Trump,REP,29391,True
Washington,Lewis County,Joe Biden,DEM,14520,False
Washington,Lincoln County,Donald Trump,REP,5150,True
Washington,Lincoln County,Joe Biden,DEM,1713,False
Washington,Mason County,Donald Trump,REP,18710,True
Washington,Mason County,Joe Biden,DEM,17269,False
Washington,Okanogan County,Donald Trump,REP,11840,True
Washington,Okanogan County,Joe Biden,DEM,8900,False
Washington,Pacific County,Donald Trump,REP,6953,True
Washington,Pacific County,Joe Biden,DEM,6794,False
Washington,Pend Oreille County,Donald Trump,REP,5728,True
Washington,Pend Oreille County,Joe Biden,DEM,2593,False
Washington,Pierce County,Joe Biden,DEM,249506,True
Washington,Pierce County,Donald Trump,REP,197730,False
Washington,San Juan County,Joe Biden,DEM,9725,True
Washington,San Juan County,Donald Trump,REP,3057,False
Washington,Skagit County,Joe Biden,DEM,38252,True
Washington,Skagit County,Donald Trump,REP,32762,False
Washington,Skamania County,Donald Trump,REP,3885,True
Washington,Skamania County,Joe Biden,DEM,3192,False
Washington,Snohomish County,Joe Biden,DEM,256728,True
Washington,Snohomish County,Donald Trump,REP,166428,False
Washington,Spokane County,Donald Trump,REP,148576,True
Washington,Spokane County,Joe Biden,DEM,135765,False
Washington,Stevens County,Donald Trump,REP,19808,True
Washington,Stevens County,Joe Biden,DEM,7839,False
Washington,Thurston County,Joe Biden,DEM,96608,True
Washington,Thurston County,Donald Trump,REP,65277,False
Washington,Wahkiakum County,Donald Trump,REP,1741,True
Washington,Wahkiakum County,Joe Biden,DEM,1165,False
Washington,Walla Walla County,Donald Trump,REP,16400,True
Washington,Walla Walla County,Joe Biden,DEM,13690,False
Washington,Whatcom County,Joe Biden,DEM,83660,True
Washington,Whatcom County,Donald Trump,REP,50489,False
Washington,Whitman County,Joe Biden,DEM,11184,True
Washington,Whitman County,Donald Trump,REP,9067,False
Washington,Yakima County,Donald Trump,REP,50555,True
Washington,Yakima County,Joe Biden,DEM,43179,False
West Virginia,Barbour County,Donald Trump,REP,5116,True
West Virginia,Barbour County,Joe Biden,DEM,1457,False
West Virginia,Berkeley County,Donald Trump,REP,33279,True
West Virginia,Berkeley County,Joe Biden,DEM,17186,False
West Virginia,Boone County,Donald Trump,REP,6816,True
West Virginia,Boone County,Joe Biden,DEM,2041,False
West Virginia,Braxton County,Donald Trump,REP,4120,True
West Virginia,Braxton County,Joe Biden,DEM,1457,False
West Virginia,Brooke County,Donald Trump,REP,7545,True
West Virginia,Brooke County,Joe Biden,DEM,2947,False
West Virginia,Cabell County,Donald Trump,REP,21721,True
West Virginia,Cabell County,Joe Biden,DEM,14994,False
West Virginia,Calhoun County,Donald Trump,REP,2364,True
West Virginia,Calhoun County,Joe Biden,DEM,568,False
West Virginia,Clay County,Donald Trump,REP,2679,True
West Virginia,Clay County,Joe Biden,DEM,641,False
West Virginia,Doddridge County,Donald Trump,REP,2619,True
West Virginia,Doddridge County,Joe Biden,DEM,435,False
West Virginia,Fayette County,Donald Trump,REP,11580,True
West Virginia,Fayette County,Joe Biden,DEM,5063,False
West Virginia,Gilmer County,Donald Trump,REP,2012,True
West Virginia,Gilmer County,Joe Biden,DEM,599,False
West Virginia,Grant County,Donald Trump,REP,4871,True
West Virginia,Grant County,Joe Biden,DEM,607,False
West Virginia,Greenbrier County,Donald Trump,REP,10925,True
West Virginia,Greenbrier County,Joe Biden,DEM,4655,False
West Virginia,Hampshire County,Donald Trump,REP,8033,True
West Virginia,Hampshire County,Joe Biden,DEM,1939,False
West Virginia,Hancock County,Donald Trump,REP,9806,True
West Virginia,Hancock County,Joe Biden,DEM,3790,False
West Virginia,Hardy County,Donald Trump,REP,4859,True
West Virginia,Hardy County,Joe Biden,DEM,1381,False
West Virginia,Harrison County,Donald Trump,REP,20683,True
West Virginia,Harrison County,Joe Biden,DEM,9215,False
West Virginia,Jackson County,Donald Trump,REP,10093,True
West Virginia,Jackson County,Joe Biden,DEM,3207,False
West Virginia,Jefferson County,Donald Trump,REP,15033,True
West Virginia,Jefferson County,Joe Biden,DEM,12127,False
West Virginia,Kanawha County,Donald Trump,REP,46398,True
West Virginia,Kanawha County,Joe Biden,DEM,34344,False
West Virginia,Lewis County,Donald Trump,REP,5782,True
West Virginia,Lewis County,Joe Biden,DEM,1538,False
West Virginia,Lincoln County,Donald Trump,REP,6012,True
West Virginia,Lincoln County,Joe Biden,DEM,1711,False
West Virginia,Logan County,Donald Trump,REP,10534,True
West Virginia,Logan County,Joe Biden,DEM,2333,False
West Virginia,McDowell County,Donald Trump,REP,5148,True
West Virginia,McDowell County,Joe Biden,DEM,1333,False
West Virginia,Marion County,Donald Trump,REP,16300,True
West Virginia,Marion County,Joe Biden,DEM,8901,False
West Virginia,Marshall County,Donald Trump,REP,10435,True
West Virginia,Marshall County,Joe Biden,DEM,3455,False
West Virginia,Mason County,Donald Trump,REP,8491,True
West Virginia,Mason County,Joe Biden,DEM,2526,False
West Virginia,Mercer County,Donald Trump,REP,19237,True
West Virginia,Mercer County,Joe Biden,DEM,5556,False
West Virginia,Mineral County,Donald Trump,REP,10040,True
West Virginia,Mineral County,Joe Biden,DEM,2660,False
West Virginia,Mingo County,Donald Trump,REP,8544,True
West Virginia,Mingo County,Joe Biden,DEM,1397,False
West Virginia,Monongalia County,Donald Trump,REP,20803,True
West Virginia,Monongalia County,Joe Biden,DEM,20282,False
West Virginia,Monroe County,Donald Trump,REP,5068,True
West Virginia,Monroe County,Joe Biden,DEM,1345,False
West Virginia,Morgan County,Donald Trump,REP,6537,True
West Virginia,Morgan County,Joe Biden,DEM,1998,False
West Virginia,Nicholas County,Donald Trump,REP,8279,True
West Virginia,Nicholas County,Joe Biden,DEM,2226,False
West Virginia,Ohio County,Donald Trump,REP,12354,True
West Virginia,Ohio County,Joe Biden,DEM,7223,False
West Virginia,Pendleton County,Donald Trump,REP,2782,True
West Virginia,Pendleton County,Joe Biden,DEM,820,False
West Virginia,Pleasants County,Donald Trump,REP,2742,True
West Virginia,Pleasants County,Joe Biden,DEM,699,False
West Virginia,Pocahontas County,Donald Trump,REP,2895,True
West Virginia,Pocahontas County,Joe Biden,DEM,1047,False
West Virginia,Preston County,Donald Trump,REP,11190,True
West Virginia,Preston County,Joe Biden,DEM,3163,False
West Virginia,Putnam County,Donald Trump,REP,20034,True
West Virginia,Putnam County,Joe Biden,DEM,7878,False
West Virginia,Raleigh County,Donald Trump,REP,24673,True
West Virginia,Raleigh County,Joe Biden,DEM,7982,False
West Virginia,Randolph County,Donald Trump,REP,8673,True
West Virginia,Randolph County,Joe Biden,DEM,3362,False
West Virginia,Ritchie County,Donald Trump,REP,3649,True
West Virginia,Ritchie County,Joe Biden,DEM,586,False
West Virginia,Roane County,Donald Trump,REP,4213,True
West Virginia,Roane County,Joe Biden,DEM,1455,False
West Virginia,Summers County,Donald Trump,REP,4074,True
West Virginia,Summers County,Joe Biden,DEM,1448,False
West Virginia,Taylor County,Donald Trump,REP,5477,True
West Virginia,Taylor County,Joe Biden,DEM,1796,False
West Virginia,Tucker County,Donald Trump,REP,2841,True
West Virginia,Tucker County,Joe Biden,DEM,938,False
West Virginia,Tyler County,Donald Trump,REP,3226,True
West Virginia,Tyler County,Joe Biden,DEM,631,False
West Virginia,Upshur County,Donald Trump,REP,7771,True
West Virginia,Upshur County,Joe Biden,DEM,2256,False
West Virginia,Wayne County,Donald Trump,REP,12585,True
West Virginia,Wayne County,Joe Biden,DEM,4088,False
West Virginia,Webster County,Donald Trump,REP,2759,True
West Virginia,Webster County,Joe Biden,DEM,610,False
West Virginia,Wetzel County,Donald Trump,REP,4993,True
West Virginia,Wetzel County,Joe Biden,DEM,1539,False
West Virginia,Wirt County,Donald Trump,REP,2134,True
West Virginia,Wirt County,Joe Biden,DEM,466,False
West Virginia,Wood County,Donald Trump,REP,27202,True
West Virginia,Wood County,Joe Biden,DEM,10926,False
West Virginia,Wyoming County,Donald Trump,REP,7353,True
West Virginia,Wyoming County,Joe Biden,DEM,1157,False
Wisconsin,Adams County,Donald Trump,REP,7362,True
Wisconsin,Adams County,Joe Biden,DEM,4329,False
Wisconsin,Ashland County,Joe Biden,DEM,4801,True
Wisconsin,Ashland County,Donald Trump,REP,3841,False
Wisconsin,Barron County,Donald Trump,REP,15803,True
Wisconsin,Barron County,Joe Biden,DEM,9194,False
Wisconsin,Bayfield County,Joe Biden,DEM,6147,True
Wisconsin,Bayfield County,Donald Trump,REP,4617,False
Wisconsin,Brown County,Donald Trump,REP,75871,True
Wisconsin,Brown County,Joe Biden,DEM,65511,False
Wisconsin,Buffalo County,Donald Trump,REP,4834,True
Wisconsin,Buffalo County,Joe Biden,DEM,2860,False
Wisconsin,Burnett County,Donald Trump,REP,6462,True
Wisconsin,Burnett County,Joe Biden,DEM,3569,False
Wisconsin,Calumet County,Donald Trump,REP,18156,True
Wisconsin,Calumet County,Joe Biden,DEM,12116,False
Wisconsin,Chippewa County,Donald Trump,REP,21317,True
Wisconsin,Chippewa County,Joe Biden,DEM,13983,False
Wisconsin,Clark County,Donald Trump,REP,10002,True
Wisconsin,Clark County,Joe Biden,DEM,4524,False
Wisconsin,Columbia County,Donald Trump,REP,16927,True
Wisconsin,Columbia County,Joe Biden,DEM,16410,False
Wisconsin,Crawford County,Donald Trump,REP,4620,True
Wisconsin,Crawford County,Joe Biden,DEM,3953,False
Wisconsin,Dane County,Joe Biden,DEM,260185,True
Wisconsin,Dane County,Donald Trump,REP,78800,False
Wisconsin,Dodge County,Donald Trump,REP,31355,True
Wisconsin,Dodge County,Joe Biden,DEM,16356,False
Wisconsin,Door County,Joe Biden,DEM,10044,True
Wisconsin,Door County,Donald Trump,REP,9752,False
Wisconsin,Douglas County,Joe Biden,DEM,13218,True
Wisconsin,Douglas County,Donald Trump,REP,10923,False
Wisconsin,Dunn County,Donald Trump,REP,13173,True
Wisconsin,Dunn County,Joe Biden,DEM,9897,False
Wisconsin,Eau Claire County,Joe Biden,DEM,31620,True
Wisconsin,Eau Claire County,Donald Trump,REP,25341,False
Wisconsin,Florence County,Donald Trump,REP,2133,True
Wisconsin,Florence County,Joe Biden,DEM,781,False
Wisconsin,Fond du Lac County,Donald Trump,REP,35754,True
Wisconsin,Fond du Lac County,Joe Biden,DEM,20588,False
Wisconsin,Forest County,Donald Trump,REP,3285,True
Wisconsin,Forest County,Joe Biden,DEM,1721,False
Wisconsin,Grant County,Donald Trump,REP,14142,True
Wisconsin,Grant County,Joe Biden,DEM,10998,False
Wisconsin,Green County,Joe Biden,DEM,10851,True
Wisconsin,Green County,Donald Trump,REP,10169,False
Wisconsin,Green Lake County,Donald Trump,REP,7168,True
Wisconsin,Green Lake County,Joe Biden,DEM,3344,False
Wisconsin,Iowa County,Joe Biden,DEM,7828,True
Wisconsin,Iowa County,Donald Trump,REP,5909,False
Wisconsin,Iron County,Donald Trump,REP,2438,True
Wisconsin,Iron County,Joe Biden,DEM,1533,False
Wisconsin,Jackson County,Donald Trump,REP,5791,True
Wisconsin,Jackson County,Joe Biden,DEM,4256,False
Wisconsin,Jefferson County,Donald Trump,REP,27208,True
Wisconsin,Jefferson County,Joe Biden,DEM,19904,False
Wisconsin,Juneau County,Donald Trump,REP,8749,True
Wisconsin,Juneau County,Joe Biden,DEM,4746,False
Wisconsin,Kenosha County,Donald Trump,REP,44972,True
Wisconsin,Kenosha County,Joe Biden,DEM,42193,False
Wisconsin,Kewaunee County,Donald Trump,REP,7927,True
Wisconsin,Kewaunee County,Joe Biden,DEM,3976,False
Wisconsin,La Crosse County,Joe Biden,DEM,37846,True
Wisconsin,La Crosse County,Donald Trump,REP,28684,False
Wisconsin,Lafayette County,Donald Trump,REP,4821,True
Wisconsin,Lafayette County,Joe Biden,DEM,3647,False
Wisconsin,Langlade County,Donald Trump,REP,7330,True
Wisconsin,Langlade County,Joe Biden,DEM,3704,False
Wisconsin,Lincoln County,Donald Trump,REP,10017,True
Wisconsin,Lincoln County,Joe Biden,DEM,6261,False
Wisconsin,Manitowoc County,Donald Trump,REP,27218,True
Wisconsin,Manitowoc County,Joe Biden,DEM,16818,False
Wisconsin,Marathon County,Donald Trump,REP,44624,True
Wisconsin,Marathon County,Joe Biden,DEM,30808,False
Wisconsin,Marinette County,Donald Trump,REP,15304,True
Wisconsin,Marinette County,Joe Biden,DEM,7366,False
Wisconsin,Marquette County,Donald Trump,REP,5719,True
Wisconsin,Marquette County,Joe Biden,DEM,3239,False
Wisconsin,Menominee County,Joe Biden,DEM,1303,True
Wisconsin,Menominee County,Donald Trump,REP,278,False
Wisconsin,Milwaukee County,Joe Biden,DEM,317270,True
Wisconsin,Milwaukee County,Donald Trump,REP,134357,False
Wisconsin,Monroe County,Donald Trump,REP,13775,True
Wisconsin,Monroe County,Joe Biden,DEM,8433,False
Wisconsin,Oconto County,Donald Trump,REP,16226,True
Wisconsin,Oconto County,Joe Biden,DEM,6715,False
Wisconsin,Oneida County,Donald Trump,REP,13671,True
Wisconsin,Oneida County,Joe Biden,DEM,10105,False
Wisconsin,Outagamie County,Donald Trump,REP,58385,True
Wisconsin,Outagamie County,Joe Biden,DEM,47667,False
Wisconsin,Ozaukee County,Donald Trump,REP,33912,True
Wisconsin,Ozaukee County,Joe Biden,DEM,26517,False
Wisconsin,Pepin County,Donald Trump,REP,2584,True
Wisconsin,Pepin County,Joe Biden,DEM,1489,False
Wisconsin,Pierce County,Donald Trump,REP,12815,True
Wisconsin,Pierce County,Joe Biden,DEM,9796,False
Wisconsin,Polk County,Donald Trump,REP,16611,True
Wisconsin,Polk County,Joe Biden,DEM,9370,False
Wisconsin,Portage County,Joe Biden,DEM,20428,True
Wisconsin,Portage County,Donald Trump,REP,19299,False
Wisconsin,Price County,Donald Trump,REP,5394,True
Wisconsin,Price County,Joe Biden,DEM,3032,False
Wisconsin,Racine County,Donald Trump,REP,54479,True
Wisconsin,Racine County,Joe Biden,DEM,50159,False
Wisconsin,Richland County,Donald Trump,REP,4871,True
Wisconsin,Richland County,Joe Biden,DEM,3995,False
Wisconsin,Rock County,Joe Biden,DEM,46658,True
Wisconsin,Rock County,Donald Trump,REP,37138,False
Wisconsin,Rusk County,Donald Trump,REP,5257,True
Wisconsin,Rusk County,Joe Biden,DEM,2517,False
Wisconsin,St. Croix County,Donald Trump,REP,32199,True
Wisconsin,St. Croix County,Joe Biden,DEM,23190,False
Wisconsin,Sauk County,Joe Biden,DEM,18108,True
Wisconsin,Sauk County,Donald Trump,REP,17493,False
Wisconsin,Sawyer County,Donald Trump,REP,5909,True
Wisconsin,Sawyer County,Joe Biden,DEM,4498,False
Wisconsin,Shawano County,Donald Trump,REP,15173,True
Wisconsin,Shawano County,Joe Biden,DEM,7131,False
Wisconsin,Sheboygan County,Donald Trump,REP,37609,True
Wisconsin,Sheboygan County,Joe Biden,DEM,27101,False
Wisconsin,Taylor County,Donald Trump,REP,7657,True
Wisconsin,Taylor County,Joe Biden,DEM,2693,False
Wisconsin,Trempealeau County,Donald Trump,REP,8833,True
Wisconsin,Trempealeau County,Joe Biden,DEM,6285,False
Wisconsin,Vernon County,Donald Trump,REP,8218,True
Wisconsin,Vernon County,Joe Biden,DEM,7457,False
Wisconsin,Vilas County,Donald Trump,REP,9261,True
Wisconsin,Vilas County,Joe Biden,DEM,5903,False
Wisconsin,Walworth County,Donald Trump,REP,33851,True
Wisconsin,Walworth County,Joe Biden,DEM,22789,False
Wisconsin,Washburn County,Donald Trump,REP,6334,True
Wisconsin,Washburn County,Joe Biden,DEM,3867,False
Wisconsin,Washington County,Donald Trump,REP,60237,True
Wisconsin,Washington County,Joe Biden,DEM,26650,False
Wisconsin,Waukesha County,Donald Trump,REP,159649,True
Wisconsin,Waukesha County,Joe Biden,DEM,103906,False
Wisconsin,Waupaca County,Donald Trump,REP,18952,True
Wisconsin,Waupaca County,Joe Biden,DEM,9703,False
Wisconsin,Waushara County,Donald Trump,REP,9016,True
Wisconsin,Waushara County,Joe Biden,DEM,4388,False
Wisconsin,Winnebago County,Donald Trump,REP,47796,True
Wisconsin,Winnebago County,Joe Biden,DEM,44060,False
Wisconsin,Wood County,Donald Trump,REP,24308,True
Wisconsin,Wood County,Joe Biden,DEM,16365,False
Wyoming,Albany County,Joe Biden,DEM,9092,True
Wyoming,Albany County,Donald Trump,REP,8579,False
Wyoming,Big Horn County,Donald Trump,REP,4806,True
Wyoming,Big Horn County,Joe Biden,DEM,788,False
Wyoming,Campbell County,Donald Trump,REP,16975,True
Wyoming,Campbell County,Joe Biden,DEM,1935,False
Wyoming,Carbon County,Donald Trump,REP,5014,True
Wyoming,Carbon County,Joe Biden,DEM,1427,False
Wyoming,Converse County,Donald Trump,REP,5917,True
Wyoming,Converse County,Joe Biden,DEM,861,False
Wyoming,Crook County,Donald Trump,REP,3651,True
Wyoming,Crook County,Joe Biden,DEM,378,False
Wyoming,Fremont County,Donald Trump,REP,12007,True
Wyoming,Fremont County,Joe Biden,DEM,5519,False
Wyoming,Goshen County,Donald Trump,REP,4878,True
Wyoming,Goshen County,Joe Biden,DEM,1203,False
Wyoming,Hot Springs County,Donald Trump,REP,1999,True
Wyoming,Hot Springs County,Joe Biden,DEM,482,False
Wyoming,Johnson County,Donald Trump,REP,3881,True
Wyoming,Johnson County,Joe Biden,DEM,897,False
Wyoming,Laramie County,Donald Trump,REP,27891,True
Wyoming,Laramie County,Joe Biden,DEM,15217,False
Wyoming,Lincoln County,Donald Trump,REP,8643,True
Wyoming,Lincoln County,Joe Biden,DEM,1509,False
Wyoming,Natrona County,Donald Trump,REP,25271,True
Wyoming,Natrona County,Joe Biden,DEM,8530,False
Wyoming,Niobrara County,Donald Trump,REP,1118,True
Wyoming,Niobrara County,Joe Biden,DEM,155,False
Wyoming,Park County,Donald Trump,REP,12813,True
Wyoming,Park County,Joe Biden,DEM,3410,False
Wyoming,Platte County,Donald Trump,REP,3898,True
Wyoming,Platte County,Joe Biden,DEM,890,False
Wyoming,Sheridan County,Donald Trump,REP,11843,True
Wyoming,Sheridan County,Joe Biden,DEM,4043,False
Wyoming,Sublette County,Donald Trump,REP,3957,True
Wyoming,Sublette County,Joe Biden,DEM,882,False
Wyoming,Sweetwater County,Donald Trump,REP,12229,True
Wyoming,Sweetwater County,Joe Biden,DEM,3823,False
Wyoming,Teton County,Joe Biden,DEM,9848,True
Wyoming,Teton County,Donald Trump,REP,4341,False
Wyoming,Uinta County,Donald Trump,REP,7496,True
Wyoming,Uinta County,Joe Biden,DEM,1591,False
Wyoming,Washakie County,Donald Trump,REP,3245,True
Wyoming,Washakie County,Joe Biden,DEM,651,False
Wyoming,Weston County,Donald Trump,REP,3107,True
Wyoming,Weston County,Joe Biden,DEM,360,False
Alabama,Cherokee County,Donald Trump,REP,10583,True
Alabama,Cherokee County,Joe Biden,DEM,1624,False
Alabama,Chilton County,Donald Trump,REP,16085,True
Alabama,Chilton County,Joe Biden,DEM,3073,False
Alabama,Choctaw County,Donald Trump,REP,4296,True
Alabama,Choctaw County,Joe Biden,DEM,3127,False
Alabama,Clarke County,Donald Trump,REP,7324,True
Alabama,Clarke County,Joe Biden,DEM,5755,False
Alabama,Clay County,Donald Trump,REP,5601,True
Alabama,Clay County,Joe Biden,DEM,1267,False
Alabama,Cleburne County,Donald Trump,REP,6484,True
Alabama,Cleburne County,Joe Biden,DEM,675,False
Alabama,Coffee County,Donald Trump,REP,16899,True
Alabama,Coffee County,Joe Biden,DEM,5076,False
Alabama,Colbert County,Donald Trump,REP,19203,True
Alabama,Colbert County,Joe Biden,DEM,8343,False
Alabama,Conecuh County,Donald Trump,REP,3442,True
Alabama,Conecuh County,Joe Biden,DEM,2966,False
Alabama,Coosa County,Donald Trump,REP,3631,True
Alabama,Coosa County,Joe Biden,DEM,1796,False
Alabama,Autauga County,Donald Trump,REP,19838,True
Alabama,Autauga County,Joe Biden,DEM,7503,False
Alabama,Covington County,Donald Trump,REP,14586,True
Alabama,Covington County,Joe Biden,DEM,2721,False
Alabama,Crenshaw County,Donald Trump,REP,4864,True
Alabama,Crenshaw County,Joe Biden,DEM,1700,False
Alabama,Cullman County,Donald Trump,REP,36880,True
Alabama,Cullman County,Joe Biden,DEM,4478,False
Alabama,Dale County,Donald Trump,REP,14303,True
Alabama,Dale County,Joe Biden,DEM,5170,False
Alabama,Dallas County,Joe Biden,DEM,12230,True
Alabama,Dallas County,Donald Trump,REP,5524,False
Alabama,DeKalb County,Donald Trump,REP,24767,True
Alabama,DeKalb County,Joe Biden,DEM,4281,False
Alabama,Elmore County,Donald Trump,REP,30164,True
Alabama,Elmore County,Joe Biden,DEM,10367,False
Alabama,Escambia County,Donald Trump,REP,10869,True
Alabama,Escambia County,Joe Biden,DEM,4918,False
Alabama,Etowah County,Donald Trump,REP,35528,True
Alabama,Etowah County,Joe Biden,DEM,11567,False
Alabama,Fayette County,Donald Trump,REP,7300,True
Alabama,Fayette County,Joe Biden,DEM,1395,False
Alabama,Baldwin County,Donald Trump,REP,83544,True
Alabama,Baldwin County,Joe Biden,DEM,24578,False
Alabama,Franklin County,Donald Trump,REP,10376,True
Alabama,Franklin County,Joe Biden,DEM,2086,False
Alabama,Geneva County,Donald Trump,REP,10848,True
Alabama,Geneva County,Joe Biden,DEM,1595,False
Alabama,Greene County,Joe Biden,DEM,3884,True
Alabama,Greene County,Donald Trump,REP,875,False
Alabama,Hale County,Joe Biden,DEM,4687,True
Alabama,Hale County,Donald Trump,REP,3190,False
Alabama,Henry County,Donald Trump,REP,6607,True
